ID,PIN,Address,Managing Organization,Property Status,Date of Acquisition,Sq. Ft.,Ward,Community Area Number,Community Area Name,Zoning Classification,Last Update,Latitude,Longitude,Location
15899,19-20-203-031-0000,5620 W 63RD PL,DPD - Real Estate,Owned by City,9/19/06,0,13,64,CLEARING,B1-1,5/8/24,41.777398,-87.7626167,"(41.77739803945469, -87.76261672276945)"
36497,19-17-214-002-0000,5651 W 56TH ST,CBB Round 1,Owned by City,9/19/06,0,13,56,GARFIELD RIDGE,RS-2,5/8/24,41.7907545,-87.7642425,"(41.79075454984084, -87.76424246008136)"
37250,19-02-305-043-0000,4516 S SPRINGFIELD AVE,None,Owned by City,9/19/06,0,14,57,ARCHER HEIGHTS,RS-3,5/8/24,41.810933,-87.7216083,"(41.81093298049785, -87.72160826254796)"
16046,19-03-300-001-0000,4301 S CICERO AVE,None,Owned by City,9/19/06,0,22,56,GARFIELD RIDGE,B3-1,5/8/24,41.8147562,-87.7429608,"(41.814756184054225, -87.74296078509244)"
15987,17-35-104-010-0000,3865 S LAKE PARK AVE,None,Owned by City,9/19/06,0,4,36,OAKLAND,POS-2,5/8/24,41.8255043,-87.6036099,"(41.82550429639181, -87.60360994226383)"
9098,16-11-218-013-0000,550 N TRUMBULL AVE,None,Owned by City,9/19/06,0,27,23,HUMBOLDT PARK,RT-4,5/8/24,41.8916649,-87.7128367,"(41.89166494446156, -87.71283667156803)"
34008,25-21-401-007-0000,307 W 115TH ST,None,Owned by City,9/26/06,0,21,53,WEST PULLMAN,RS-3,5/8/24,41.684965,-87.6304514,"(41.68496496407565, -87.63045138537584)"
34661,16-04-305-012-0000,1121 N LOREL AVE,DOH,Owned by City,9/26/06,0,37,25,AUSTIN,RS-2,5/20/24,41.901069,-87.7591328,"(41.90106900262599, -87.75913281440997)"
24536,25-16-427-001-0000,356 W 111TH ST,None,Owned by City,9/27/06,0,21,49,ROSELAND,M1-1,5/8/24,41.6929733,-87.6323866,"(41.69297330380163, -87.6323865648452)"
62601,20-03-426-041-0000,4601 S CHAMPLAIN AVE,None,Owned by City,9/28/06,0,4,38,GRAND BOULEVARD,RT-4,5/8/24,41.8111423,-87.6100287,"(41.81114226843781, -87.61002872455096)"
35278,16-15-412-009-0000,4037 W FIFTH AVE,None,Owned by City,10/3/06,0,24,26,WEST GARFIELD PARK,RT-4,5/8/24,41.8724099,-87.7267443,"(41.87240991875785, -87.72674433730465)"
7522,13-28-202-019-0000,4909 W BELMONT AVE,None,Sold,10/4/06,0,31,19,BELMONT CRAGIN,B1-1,3/14/24,41.9385275,-87.7497936,"(41.93852745624856, -87.74979360864036)"
7523,13-28-202-020-0000,4907 W BELMONT AVE,None,Sold,10/4/06,0,31,19,BELMONT CRAGIN,B1-1,3/14/24,41.9385287,-87.7496981,"(41.93852874899084, -87.74969812839782)"
7525,13-28-202-022-0000,4901 W BELMONT AVE,None,Sold,10/4/06,0,31,19,BELMONT CRAGIN,B1-1,3/14/24,41.9385312,-87.7495035,"(41.93853122364913, -87.74950346687098)"
22947,25-24-431-032-0000,12128 S TORRENCE AVE,Park District,Leased,10/10/06,0,10,51,SOUTH DEERING,POS-3,3/14/24,41.6747142,-87.5596118,"(41.67471417268128, -87.55961182280171)"
24699,25-09-427-033-0000,158 W 103RD ST,None,Owned by City,10/16/06,0,9,49,ROSELAND,B3-1,5/8/24,41.7073748,-87.6281467,"(41.70737483033121, -87.62814668023421)"
20035,20-23-400-006-0000,1214 E 69TH ST,None,Sold,10/17/06,3125,5,69,GREATER GRAND CROSSING,RS-3,3/14/24,41.7701397,-87.5952741,"(41.77013970508433, -87.59527410372131)"
21754,25-28-103-002-0000,621 W 119TH ST,None,Sold,10/24/06,5960,21,53,WEST PULLMAN,B1-1,3/14/24,41.677618,-87.6380093,"(41.677617996727555, -87.63800925891618)"
38067,25-19-227-025-0000,11452 S DAVOL ST,None,Owned by City,10/24/06,0,21,75,MORGAN PARK,RS-2,3/14/24,41.6853923,-87.664856,"(41.68539228336478, -87.66485597351121)"
50616,25-19-206-017-0000,1601 W PRYOR AVE,None,Owned by City,10/24/06,0,21,75,MORGAN PARK,RM-5,5/8/24,41.6894446,-87.6619254,"(41.68944463166846, -87.66192535227617)"
62967,25-20-209-031-0000,1022 W 112TH PL,None,Owned by City,10/24/06,0,21,75,MORGAN PARK,RS-2,5/8/24,41.6897526,-87.6480955,"(41.68975257346374, -87.64809548006303)"
34687,25-20-200-018-0000,1117 W 111TH ST,None,Owned by City,10/24/06,0,21,75,MORGAN PARK,C1-1,5/8/24,41.6919974,-87.6503793,"(41.69199743550345, -87.65037926920964)"
22682,26-06-210-042-0000,8850 S HOUSTON AVE,None,Sold,10/26/06,3478,10,46,SOUTH CHICAGO,RS-3,3/14/24,41.7340357,-87.5503689,"(41.73403571323061, -87.55036891101662)"
15980,17-32-404-019-0000,3520 S HALSTED ST,None,Sold,10/26/06,0,11,60,BRIDGEPORT,PD 1520,3/14/24,41.8300461,-87.6464852,"(41.83004605455159, -87.646485175788)"
37567,25-21-322-007-0000,11755 S LOWE AVE,None,Owned by City,10/27/06,0,21,53,WEST PULLMAN,RS-3,5/8/24,41.6802615,-87.6380994,"(41.68026153278814, -87.63809939092755)"
16010,19-25-214-029-0000,7228 S ARTESIAN AVE,DPD - Large Lots,Sold,10/27/06,0,18,66,CHICAGO LAWN,RS-3,5/15/24,41.7619704,-87.6847509,"(41.761970395721264, -87.68475089058352)"
16008,19-25-205-004-0000,2517 W 71ST ST,None,Owned by City,10/27/06,0,17,66,CHICAGO LAWN,B3-1,5/8/24,41.7643874,-87.686434,"(41.76438735045633, -87.6864339687302)"
14328,20-06-403-001-0000,4301 S WOOD ST,None,Owned by City,10/27/06,0,15,61,NEW CITY,RT-4,5/8/24,41.8157101,-87.6696631,"(41.81571012609473, -87.66966309845826)"
10883,16-13-112-010-0000,3137 W FIFTH AVE,DOH,Owned by City,10/30/06,0,28,27,EAST GARFIELD PARK,PD 1529,3/14/24,41.8783603,-87.7050648,"(41.878360277304836, -87.70506479417858)"
50607,20-19-327-017-0000,2019 W 69TH ST,None,Owned by City,11/8/06,0,17,67,WEST ENGLEWOOD,RS-2,5/8/24,41.7681713,-87.6744272,"(41.768171274048385, -87.67442716691995)"
37356,25-27-111-012-0000,12006 S PRAIRIE AVE,None,Owned by City,11/10/06,0,9,53,WEST PULLMAN,RS-3,5/8/24,41.676021,-87.6168863,"(41.67602102771208, -87.61688632811546)"
37357,25-27-111-011-0000,12002 S PRAIRIE AVE,None,Owned by City,11/10/06,0,9,53,WEST PULLMAN,RS-3,5/9/24,41.6760923,-87.6168885,"(41.67609225684525, -87.61688846723546)"
37745,25-12-419-035-0000,10032 S TORRENCE AVE,None,Owned by City,11/10/06,0,7,51,SOUTH DEERING,C1-1,5/8/24,41.7125775,-87.5601095,"(41.71257752975825, -87.56010945522723)"
37740,25-12-419-058-0000,10018 S TORRENCE AVE,None,Owned by City,11/10/06,0,7,51,SOUTH DEERING,C1-1,5/8/24,41.7129204,-87.5601143,"(41.71292040942104, -87.56011428166262)"
20156,20-29-218-012-0000,7327 S ABERDEEN ST,None,Owned by City,11/10/06,0,17,68,ENGLEWOOD,RS-3,5/8/24,41.760582,-87.6512275,"(41.76058196617439, -87.65122746868855)"
58530,16-13-107-048-0000,3108 W FIFTH AVE,None,Owned by City,11/14/06,0,28,27,EAST GARFIELD PARK,C1-3,5/8/24,41.8790712,-87.7042079,"(41.87907120488794, -87.70420789826525)"
62761,20-26-304-030-0000,7546 S DOBSON AVE,None,Owned by City,11/28/06,0,8,69,GREATER GRAND CROSSING,RS-3,5/8/24,41.7572103,-87.599618,"(41.75721033313318, -87.59961799861388)"
14459,20-03-305-008-0000,4327 S CALUMET AVE,None,Sold,11/29/06,0,3,38,GRAND BOULEVARD,POS-2,3/14/24,41.8157703,-87.6179758,"(41.8157703469448, -87.61797578023118)"
20668,20-20-105-030-0000,1301 W 63RD ST,None,Owned by City,12/1/06,0,16,67,WEST ENGLEWOOD,C1-2,5/8/24,41.77931,-87.6573105,"(41.77930998685841, -87.65731049186948)"
9880,16-14-303-003-0000,617 S INDEPENDENCE BLVD,None,Owned by City,12/5/06,0,24,27,EAST GARFIELD PARK,B3-3,5/8/24,41.8728966,-87.719448,"(41.87289661747609, -87.71944804034779)"
11677,16-13-107-036-0000,3138 W FIFTH AVE,DOH,Owned by City,12/5/06,0,28,27,EAST GARFIELD PARK,PD 1529,3/14/24,41.8788304,-87.7054258,"(41.87883036595851, -87.70542584891417)"
11674,16-13-107-033-0000,117 S KEDZIE AVE,DOH,Owned by City,12/5/06,0,28,27,EAST GARFIELD PARK,PD 1529,3/14/24,41.8789758,-87.7057192,"(41.87897579544238, -87.70571917846881)"
37262,25-20-412-021-0000,11629 S GREEN ST,None,Owned by City,12/21/06,0,21,53,WEST PULLMAN,M2-1,5/8/24,41.682134,-87.6432099,"(41.6821340449889, -87.6432098559281)"
38083,20-35-223-038-0000,8150 S STONY ISLAND AVE,None,Owned by City,12/21/06,0,8,45,AVALON PARK,C2-2,3/14/24,41.7462759,-87.5862343,"(41.74627586692499, -87.5862342612567)"
51046,20-23-227-031-0000,1462 E 67TH ST,AIS,Owned by City,12/21/06,0,5,42,WOODLAWN,B3-3,3/14/24,41.7735667,-87.5891602,"(41.773566744183974, -87.58916018123917)"
15905,19-23-200-015-0000,3517 W 63RD ST,None,Sold,12/21/06,0,14,66,CHICAGO LAWN,B3-3,3/14/24,41.7785636,-87.7112037,"(41.77856355632207, -87.71120369652259)"
15908,19-23-200-018-0000,3505 W 63RD ST,None,Sold,12/21/06,0,14,66,CHICAGO LAWN,B3-3,3/14/24,41.7785713,-87.7107455,"(41.77857132484708, -87.71074547991519)"
15909,19-23-200-019-0000,3503 W 63RD ST,None,Sold,12/21/06,0,14,66,CHICAGO LAWN,B3-3,3/14/24,41.7785729,-87.7106539,"(41.778572872131114, -87.71065388233046)"
15910,19-23-200-020-0000,3501 W 63RD ST,None,Sold,12/21/06,0,14,66,CHICAGO LAWN,B3-3,3/14/24,41.7785744,-87.7105623,"(41.77857442146812, -87.71056228184653)"
58863,19-23-201-034-0000,3417 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.778602,-87.7088291,"(41.77860204704089, -87.70882910444)"
51272,20-19-204-006-0000,1745 W 63RD ST,AIS,Owned by City,12/21/06,0,15,67,WEST ENGLEWOOD,B1-1,3/14/24,41.7790946,-87.6685358,"(41.77909461169061, -87.6685357873695)"
59042,19-14-429-021-0000,3448 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791459,-87.7098958,"(41.779145885975254, -87.70989576392596)"
58848,19-14-429-022-0000,3444 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791473,-87.709806,"(41.77914727263327, -87.70980595974547)"
58849,19-14-429-023-0000,3442 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791488,-87.7097162,"(41.77914875321871, -87.70971615893438)"
58850,19-14-429-024-0000,3438 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791502,-87.7096264,"(41.77915017615246, -87.70962637555945)"
58851,19-14-429-025-0000,3436 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791516,-87.7095366,"(41.779151600893655, -87.70953658955119)"
58852,19-14-429-026-0000,3434 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791531,-87.7094455,"(41.77915312772277, -87.70944546827559)"
58853,19-14-429-027-0000,3432 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791546,-87.7093521,"(41.77915459225061, -87.70935207221916)"
58854,19-14-429-028-0000,3430 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791561,-87.7092582,"(41.779156144018394, -87.70925819981605)"
58855,19-14-429-029-0000,3428 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791576,-87.7091648,"(41.779157618169535, -87.70916482128732)"
58856,19-14-429-030-0000,3424 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791591,-87.7090714,"(41.77915910450993, -87.70907144436582)"
58857,19-14-429-031-0000,3422 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791607,-87.708978,"(41.77916066007508, -87.7089780484738)"
58858,19-14-429-032-0000,3420 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791621,-87.7088865,"(41.77916211514027, -87.70888646656323)"
58859,19-14-429-033-0000,3418 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791635,-87.7087967,"(41.779163538386385, -87.7087966829358)"
58860,19-14-429-034-0000,3416 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.779165,-87.7087069,"(41.779165032473585, -87.70870688095847)"
58861,19-14-429-035-0000,3414 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791664,-87.7086171,"(41.77916641834233, -87.70861707723256)"
58862,19-14-429-036-0000,3406 W 63RD ST,AIS,Owned by City,12/21/06,0,14,66,CHICAGO LAWN,PD 832,3/14/24,41.7791664,-87.7086171,"(41.77916641834233, -87.70861707723256)"
62586,20-16-404-014-0000,5945 S WENTWORTH AVE,None,Owned by City,12/21/06,0,20,68,ENGLEWOOD,C1-1,5/8/24,41.7859687,-87.6299508,"(41.78596874859577, -87.62995076453264)"
51242,20-16-406-027-0000,5908 S STATE ST,AIS,Owned by City,12/21/06,0,20,40,WASHINGTON PARK,C1-2,3/14/24,41.7869617,-87.625959,"(41.786961680704145, -87.62595898201076)"
51186,20-16-406-001-0000,29 W 59TH ST,AIS,Owned by City,12/21/06,0,20,40,WASHINGTON PARK,C1-2,3/14/24,41.7870755,-87.6268658,"(41.78707546212425, -87.62686582531033)"
35946,20-16-405-001-0000,5901 S LA SALLE ST,None,Owned by City,12/21/06,0,20,68,ENGLEWOOD,RS-3,5/8/24,41.7871817,-87.628707,"(41.78718169725502, -87.62870700660633)"
59037,16-23-411-005-0000,3343 W OGDEN AVE,AIS,Owned by City,12/21/06,0,24,29,NORTH LAWNDALE,PD 833,3/14/24,41.8561199,-87.7092896,"(41.856119873049565, -87.70928962844066)"
59038,16-23-411-006-0000,3341 W OGDEN AVE,AIS,Owned by City,12/21/06,0,24,29,NORTH LAWNDALE,PD 833,3/14/24,41.8562099,-87.7092182,"(41.85620994726485, -87.70921821885094)"
59040,16-23-412-005-0000,3301 W OGDEN AVE,AIS,Owned by City,12/21/06,0,24,29,NORTH LAWNDALE,PD 833,3/14/24,41.8563702,-87.7085813,"(41.85637024394113, -87.70858134160106)"
59039,16-23-412-003-0000,3315 W OGDEN AVE,AIS,Owned by City,12/21/06,0,24,29,NORTH LAWNDALE,PD 833,3/14/24,41.8563702,-87.7085813,"(41.85637024394113, -87.70858134160106)"
59041,16-23-413-008-0000,3245 W OGDEN AVE,AIS,Owned by City,12/21/06,0,24,29,NORTH LAWNDALE,PD 833,3/14/24,41.8569415,-87.7069667,"(41.85694150041763, -87.70696670614157)"
51167,16-23-300-003-0000,3953 W 16TH ST,AIS,Owned by City,12/21/06,0,24,29,NORTH LAWNDALE,B3-2,3/14/24,41.8586082,-87.7247416,"(41.85860817248269, -87.72474164757081)"
59036,16-08-420-047-0000,5800 W MADISON ST,None,Owned by City,12/21/06,0,29,25,AUSTIN,PD 828,5/8/24,41.8804772,-87.7701233,"(41.88047717746757, -87.77012331485925)"
8407,16-08-420-024-0000,5822 W MADISON ST,None,Owned by City,12/21/06,0,29,25,AUSTIN,PD 828,5/8/24,41.8805018,-87.7708343,"(41.88050181725746, -87.77083428172728)"
36504,16-08-420-025-0000,5812 W MADISON ST,None,Owned by City,12/21/06,0,29,25,AUSTIN,PD 828,5/8/24,41.8805089,-87.7703747,"(41.880508931164336, -87.77037469799835)"
36506,16-08-421-021-0000,5730 W MADISON ST,None,Owned by City,12/21/06,0,29,25,AUSTIN,PD 828,5/8/24,41.8805292,-87.7695074,"(41.880529241330024, -87.76950740454228)"
36507,16-08-421-022-0000,5728 W MADISON ST,None,Owned by City,12/21/06,0,29,25,AUSTIN,PD 828,5/8/24,41.8805327,-87.7692693,"(41.880532662423256, -87.76926934626577)"
36508,16-08-421-023-0000,5722 W MADISON ST,None,Owned by City,12/21/06,0,29,25,AUSTIN,PD 828,5/8/24,41.8805354,-87.7690833,"(41.88053537092216, -87.76908325602939)"
36509,16-08-422-023-0000,5672 W MADISON ST,None,Owned by City,12/21/06,0,29,25,AUSTIN,PD 828,5/8/24,41.8805564,-87.767692,"(41.880556366610904, -87.76769203852486)"
36510,16-08-422-024-0000,5670 W MADISON ST,None,Owned by City,12/21/06,0,29,25,AUSTIN,PD 828,5/8/24,41.8805579,-87.7675997,"(41.88055791465062, -87.76759970403972)"
36505,16-08-420-046-0000,5810 W MADISON ST,None,Owned by City,12/21/06,0,29,25,AUSTIN,PD 828,5/8/24,41.8806644,-87.7701297,"(41.88066435559181, -87.77012966962391)"
66631,16-08-416-034-0000,5677 W WEST END AVE,None,Owned by City,12/21/06,0,29,25,AUSTIN,RT-4,5/8/24,41.8840322,-87.7678118,"(41.88403222816751, -87.76781180803539)"
68192,16-08-416-035-0000,5645 W WEST END AVE,None,Owned by City,12/21/06,0,29,25,AUSTIN,RS-3,5/8/24,41.8843164,-87.7668148,"(41.884316376624824, -87.7668148464244)"
7534,13-14-114-004-0000,4559 N PULASKI RD,DPD - Open Space,Sold,12/21/06,0,33,14,ALBANY PARK,B1-1,3/14/24,41.9642247,-87.727565,"(41.96422474749603, -87.72756503536807)"
7533,13-14-114-003-0000,4553 N PULASKI RD,DPD - Open Space,Sold,12/21/06,0,33,14,ALBANY PARK,C1-1,3/14/24,41.9643051,-87.7275673,"(41.96430508225818, -87.72756728901358)"
7535,13-14-114-005-0000,4555 N PULASKI RD,DPD - Open Space,Sold,12/21/06,0,33,14,ALBANY PARK,C1-1,3/14/24,41.9643841,-87.7275695,"(41.96438407180371, -87.72756951921626)"
7532,13-14-114-002-0000,4555 N PULASKI RD,DPD - Open Space,Sold,12/21/06,0,33,14,ALBANY PARK,C1-1,3/14/24,41.9643841,-87.7275695,"(41.96438407180371, -87.72756951921626)"
7531,13-14-114-001-0000,4569 N HARDING AVE,DPD - Open Space,Sold,12/21/06,0,33,14,ALBANY PARK,RS-3,3/14/24,41.964522,-87.7265559,"(41.96452201256802, -87.72655592215526)"
51237,13-14-107-002-0000,4639 N PULASKI RD,AIS,Owned by City,12/21/06,0,39,14,ALBANY PARK,B3-1,3/14/24,41.9659243,-87.7276131,"(41.96592429653612, -87.72761309484311)"
51121,13-14-107-001-0000,4655 N PULASKI RD,AIS,Owned by City,12/21/06,0,39,14,ALBANY PARK,B3-1,3/14/24,41.9662659,-87.7276227,"(41.966265891820484, -87.72762268641898)"
59034,13-15-207-053-0000,4650 N PULASKI RD,AIS,Owned by City,12/21/06,0,39,14,ALBANY PARK,PD 831,3/14/24,41.9664941,-87.7283307,"(41.96649407079788, -87.72833074026242)"
59035,13-15-207-055-0000,4646 N PULASKI RD,AIS,Owned by City,12/21/06,0,39,14,ALBANY PARK,PD 831,3/14/24,41.9664941,-87.7283307,"(41.96649407079788, -87.72833074026242)"
7566,13-18-409-006-0000,6610 W IRVING PARK RD,DPD - Real Estate,Owned by City,12/22/06,0,38,17,DUNNING,C2-1,5/8/24,41.9531708,-87.7969242,"(41.95317077720851, -87.79692421011197)"
66589,25-28-113-001-0000,525 W 120TH ST,DPD - Planning,Owned by City,12/24/06,0,21,53,WEST PULLMAN,RT-4,5/8/24,41.6759021,-87.6356622,"(41.67590214494267, -87.63566215725928)"
21684,20-19-401-006-0000,1909 W MARQUETTE RD,None,Owned by City,12/24/06,0,16,67,WEST ENGLEWOOD,RS-3,5/8/24,41.7718368,-87.6717374,"(41.771836777749776, -87.67173737062838)"
37943,25-17-311-023-0000,10840 S LOOMIS ST,Chicago Park District,Owned by City,1/5/07,0,21,75,MORGAN PARK,POS-2,3/14/24,41.6963685,-87.657287,"(41.69636852253383, -87.65728695917637)"
37308,25-16-500-005-0000,334 W 104TH PL,None,Owned by City,1/15/07,0,21,49,ROSELAND,RS-2,5/8/24,41.7044353,-87.6318144,"(41.70443534479467, -87.63181444712956)"
58864,20-30-300-001-0000,7510 S WESTERN AVE,AIS,Owned by City,1/29/07,0,18,70,ASHBURN,PMD13,3/14/24,41.7569928,-87.6823019,"(41.756992752754634, -87.6823018714872)"
8726,16-10-318-001-0000,179 N CICERO AVE,None,Owned by City,1/30/07,0,28,25,AUSTIN,B3-2,5/8/24,41.8841722,-87.7450934,"(41.884172249983266, -87.74509340245086)"
35412,20-36-206-006-0000,2325 E 79TH ST,CBB Round 1,Owned by City,2/5/07,0,7,46,SOUTH CHICAGO,B3-2,5/8/24,41.7514488,-87.5676698,"(41.75144877666411, -87.56766983965181)"
61792,25-16-210-010-0000,333 W 105TH ST,None,Owned by City,2/21/07,3123,21,49,ROSELAND,RS-2,5/8/24,41.7031521,-87.6317817,"(41.703152062246296, -87.63178168387726)"
19955,20-26-403-039-0000,1420 E 76TH ST,CBB Round 1,Owned by City,2/21/07,0,8,43,SOUTH SHORE,RS-3,5/8/24,41.7571917,-87.5898326,"(41.75719165481506, -87.58983262682446)"
7780,13-36-310-024-0000,1805 N ALBANY AVE,None,Sold,3/28/07,0,26,22,LOGAN SQUARE,POS-2,3/14/24,41.9139039,-87.7048191,"(41.91390394154983, -87.70481913065079)"
21986,26-05-113-032-0000,3302 E 92ND ST,None,Owned by City,4/1/07,0,10,46,SOUTH CHICAGO,RM-5,5/8/24,41.7286639,-87.5440641,"(41.728663874979915, -87.54406406262065)"
36369,20-20-209-041-0000,6450 S ABERDEEN ST,DPD Real Estate,Owned by City,4/5/07,0,16,68,ENGLEWOOD,RS-3,5/8/24,41.7763235,-87.6523391,"(41.77632347630983, -87.65233911671437)"
62234,20-20-410-023-0000,6800 S CARPENTER ST,None,Owned by City,4/6/07,0,16,68,ENGLEWOOD,RS-3,5/8/24,41.7702391,-87.6509665,"(41.77023913966895, -87.65096646070472)"
11894,17-15-306-013-0000,1003 S STATE ST,None,Sold,4/19/07,2797,4,32,LOOP,PD 1209,3/14/24,41.8698059,-87.6270432,"(41.8698059372262, -87.62704321038478)"
11893,17-15-306-012-0000,1001 S STATE ST,None,Sold,4/19/07,2791,4,32,LOOP,PD 1209,3/14/24,41.8700539,-87.6270483,"(41.8700539358662, -87.62704827246284)"
51208,25-27-200-012-0000,12534 S COTTAGE GROVE AVE,None,Owned by City,4/20/07,0,9,54,RIVERDALE,M3-3,3/14/24,41.6691466,-87.6036353,"(41.669146642949194, -87.60363534357938)"
51016,25-27-200-010-0000,12256 S COTTAGE GROVE AVE,None,Owned by City,4/20/07,0,9,54,RIVERDALE,M3-3,3/14/24,41.672802,-87.6089064,"(41.67280204558147, -87.60890640966025)"
21769,25-28-104-024-0000,558 W 120TH ST,CBB Round 1,Owned by City,4/20/07,0,21,53,WEST PULLMAN,RT-4,5/8/24,41.6762419,-87.6368337,"(41.67624191575273, -87.63683365181423)"
33875,25-27-114-018-0000,39 E 120TH PL,None,Owned by City,4/23/07,0,9,53,WEST PULLMAN,RS-3,5/8/24,41.6746627,-87.6211075,"(41.674662690579346, -87.62110754099825)"
23355,25-27-115-017-0000,12048 S EDBROOKE AVE,None,Owned by City,4/23/07,0,9,53,WEST PULLMAN,RS-3,5/8/24,41.6747025,-87.6194563,"(41.67470252977712, -87.61945626718885)"
34055,25-34-301-011-0000,349 E 134TH ST,None,Owned by City,4/24/07,0,10,54,RIVERDALE,RS-2,5/8/24,41.6515397,-87.6126036,"(41.65153970476207, -87.61260360341743)"
15886,17-35-101-023-0000,3739 S ELLIS AVE,DOH,Owned by City,4/26/07,0,4,36,OAKLAND,RM-5,5/20/24,41.8272468,-87.6065214,"(41.827246820223685, -87.60652144697933)"
12819,17-20-103-002-0000,1255 W ROOSEVELT RD,DOH,Sold,4/26/07,0,28,28,NEAR WEST SIDE,PD 896,3/14/24,41.8666993,-87.6587695,"(41.86669927555, -87.65876954317264)"
12831,17-20-103-014-0000,1221 W ROOSEVELT RD,DOH,Owned by City,4/26/07,0,28,28,NEAR WEST SIDE,PD 896,3/14/24,41.866709,-87.6575724,"(41.86670896608163, -87.65757241315902)"
37763,20-26-414-009-0000,7617 S DANTE AVE,None,Owned by City,4/27/07,0,8,43,SOUTH SHORE,RS-3,5/8/24,41.7563219,-87.5891704,"(41.75632185612924, -87.58917042893997)"
62165,20-10-316-003-0000,5413 S CALUMET AVE,None,Owned by City,4/27/07,0,3,40,WASHINGTON PARK,RS-3,5/8/24,41.7961975,-87.6172415,"(41.79619753937152, -87.61724149227767)"
12820,17-20-103-003-0000,1253 W ROOSEVELT RD,DOH,Sold,4/27/07,0,28,28,NEAR WEST SIDE,PD 896,3/14/24,41.8667008,-87.6586776,"(41.86670076595052, -87.65867763500825)"
19847,20-26-304-019-0000,7514 S DOBSON AVE,None,Owned by City,4/30/07,0,8,69,GREATER GRAND CROSSING,RS-3,5/8/24,41.7580723,-87.5996389,"(41.75807226256687, -87.59963892192687)"
62155,17-19-213-043-0000,1802 W 14TH ST,None,Owned by City,5/1/07,0,28,28,NEAR WEST SIDE,PD 30,5/8/24,41.8634583,-87.671511,"(41.863458309167655, -87.67151096068717)"
12824,17-20-103-007-0000,1241 W ROOSEVELT RD,DOH,Sold,5/1/07,0,28,28,NEAR WEST SIDE,PD 896,3/14/24,41.8667067,-87.65831,"(41.86670670137511, -87.65830996283673)"
12823,17-20-103-006-0000,1243 W ROOSEVELT RD,DOH,Sold,5/3/07,0,28,28,NEAR WEST SIDE,PD 896,3/14/24,41.8667052,-87.6584019,"(41.86670521037577, -87.65840187222821)"
21783,26-05-110-043-0000,9007 S MACKINAW AVE,None,Owned by City,5/8/07,0,10,46,SOUTH CHICAGO,RS-2,5/8/24,41.7315997,-87.5425279,"(41.73159973781414, -87.54252785899622)"
8874,16-10-422-011-0000,4350 W MADISON ST,None,Owned by City,5/10/07,0,28,26,WEST GARFIELD PARK,B3-2,5/8/24,41.8810206,-87.7351857,"(41.881020566243414, -87.7351857453109)"
10868,16-12-330-002-0000,2955 W WARREN BLVD,DPD - Large Lots,Sold,5/11/07,3293,27,27,EAST GARFIELD PARK,RT-4,3/14/24,41.8816878,-87.7009057,"(41.881687770835185, -87.70090574862634)"
